# M nu z R Re N Naem box snap
2.313272e+13 4.285249e+00 3.00 8.792708e-02 5.583223e-02 4.62835917e+02 4.25429172e+02 33 0
3.644793e+13 4.681094e+00 3.00 6.958301e-02 1.266449e-01 7.05171221e+01 6.59295460e+01 33 0
6.354550e+13 5.240620e+00 3.00 -1.304800e-01 3.535846e-01 6.02865129e+00 6.93330913e+00 33 0
8.792033e+13 5.612536e+00 3.00 5.835634e+00 3.942677e+00 3.01110713e+00 4.40501505e-01 33 0
9.176264e+12 2.735555e+00 2.00 2.049969e-02 8.278164e-03 5.60498293e+04 5.49239063e+04 33 1
1.472187e+13 2.978101e+00 2.00 1.294616e-02 1.055878e-02 2.24002384e+04 2.21139476e+04 33 1
2.352394e+13 3.250943e+00 2.00 1.209204e-02 1.516046e-02 7.88537321e+03 7.79116221e+03 33 1
3.756996e+13 3.561273e+00 2.00 1.924444e-03 2.416227e-02 2.31256500e+03 2.30812315e+03 33 1
5.988519e+13 3.914519e+00 2.00 5.036031e-02 4.805567e-02 5.72852006e+02 5.45386187e+02 33 1
9.448840e+13 4.310512e+00 2.00 9.957939e-02 1.046467e-01 1.05367540e+02 9.58253131e+01 33 1
1.526422e+14 4.790997e+00 2.00 -2.085719e-01 2.619922e-01 9.02164503e+00 1.13991971e+01 33 1
2.203200e+14 5.210904e+00 2.00 2.378203e-01 1.239031e+00 1.00180535e+00 8.09330205e-01 33 1
9.271778e+12 1.883971e+00 1.00 1.171257e-03 5.591973e-03 1.88191956e+05 1.87971792e+05 33 2
1.490135e+13 2.051826e+00 1.00 4.348133e-03 6.717171e-03 1.02221904e+05 1.01779354e+05 33 2
2.393541e+13 2.242246e+00 1.00 -3.563692e-03 8.430397e-03 5.16872699e+04 5.18721262e+04 33 2
3.836951e+13 2.458442e+00 1.00 -5.734302e-03 1.011592e-02 2.42618961e+04 2.44018236e+04 33 2
6.130075e+13 2.704063e+00 1.00 -8.157665e-03 1.433133e-02 1.02370249e+04 1.03212220e+04 33 2
9.789091e+13 2.985949e+00 1.00 2.269871e-02 2.007587e-02 3.87514787e+03 3.78913929e+03 33 2
1.567336e+14 3.313222e+00 1.00 -2.128534e-02 3.350091e-02 1.12664800e+03 1.15115063e+03 33 2
2.503023e+14 3.690809e+00 1.00 1.173656e-02 6.528334e-02 2.74447773e+02 2.71264067e+02 33 2
4.018826e+14 4.136301e+00 1.00 -5.172692e-02 1.455466e-01 4.30485500e+01 4.53967861e+01 33 2
5.852900e+14 4.544325e+00 1.00 -7.907117e-01 2.094930e-01 1.00084194e+00 4.78211983e+00 33 2
9.282507e+12 1.761496e+00 0.85 1.603483e-03 5.427359e-03 2.12379467e+05 2.12039466e+05 33 3
1.493263e+13 1.918786e+00 0.85 -2.041051e-04 6.281435e-03 1.18637341e+05 1.18661560e+05 33 3
2.396125e+13 2.096484e+00 0.85 -3.392148e-03 7.827647e-03 6.28178257e+04 6.30316384e+04 33 3
3.839371e+13 2.298441e+00 0.85 -6.353111e-03 9.460192e-03 3.10414854e+04 3.12399563e+04 33 3
6.147087e+13 2.529213e+00 0.85 -1.438369e-03 1.248591e-02 1.40967563e+04 1.41170618e+04 33 3
9.846463e+13 2.794797e+00 0.85 -1.215315e-02 1.747604e-02 5.56981422e+03 5.63833777e+03 33 3
1.566038e+14 3.096620e+00 0.85 2.013198e-02 2.719670e-02 1.94657850e+03 1.90816340e+03 33 3
2.516871e+14 3.454655e+00 0.85 -7.446560e-03 4.749890e-02 5.12833146e+02 5.16680639e+02 33 3
4.004484e+14 3.863215e+00 0.85 -3.274713e-02 9.810357e-02 1.00113226e+02 1.03502640e+02 33 3
5.949275e+14 4.265748e+00 0.85 -4.188630e-01 2.042504e-01 8.00665037e+00 1.37775610e+01 33 3
9.292893e+12 1.641635e+00 0.70 5.602921e-03 5.294449e-03 2.36664602e+05 2.35345977e+05 33 4
1.495207e+13 1.788297e+00 0.70 -4.554496e-03 6.030506e-03 1.35086190e+05 1.35704255e+05 33 4
2.397984e+13 1.953734e+00 0.70 -1.538034e-03 7.250055e-03 7.47319868e+04 7.48471042e+04 33 4
3.846943e+13 2.142462e+00 0.70 -2.733293e-04 8.928076e-03 3.88903172e+04 3.89009500e+04 33 4
6.171429e+13 2.358582e+00 0.70 -6.965492e-03 1.129611e-02 1.85421413e+04 1.86722023e+04 33 4
9.894722e+13 2.606869e+00 0.70 -6.548093e-03 1.505091e-02 8.00192673e+03 8.05466945e+03 33 4
1.577432e+14 2.890067e+00 0.70 -1.566299e-02 2.198839e-02 2.96192700e+03 3.00905785e+03 33 4
2.522270e+14 3.220573e+00 0.70 3.132923e-02 3.666114e-02 9.54548083e+02 9.25551276e+02 33 4
3.967723e+14 3.591482e+00 0.70 -6.171766e-02 6.847045e-02 2.05233790e+02 2.18733510e+02 33 4
6.155451e+14 4.009432e+00 0.70 -3.012679e-02 1.633355e-01 3.50283324e+01 3.61164037e+01 33 4
1.015400e+15 4.570795e+00 0.70 -7.261943e-01 2.740734e-01 1.00054777e+00 3.65422615e+00 33 4
9.305007e+12 1.525165e+00 0.55 6.029530e-03 5.023347e-03 2.58721283e+05 2.57170665e+05 33 5
1.496903e+13 1.661385e+00 0.55 -4.848687e-03 5.775308e-03 1.51585468e+05 1.52324039e+05 33 5
2.405580e+13 1.815801e+00 0.55 2.030466e-03 6.957813e-03 8.70794187e+04 8.69029652e+04 33 5
3.861705e+13 1.991520e+00 0.55 -3.811518e-03 8.315538e-03 4.69620543e+04 4.71417359e+04 33 5
6.195716e+13 2.192530e+00 0.55 -3.114009e-03 1.064254e-02 2.38194717e+04 2.38938774e+04 33 5
9.922367e+13 2.422824e+00 0.55 -1.691859e-02 1.301318e-02 1.08634705e+04 1.10504282e+04 33 5
1.584509e+14 2.687121e+00 0.55 -2.956627e-03 1.922081e-02 4.50149098e+03 4.51483968e+03 33 5
2.521410e+14 2.991152e+00 0.55 -1.898043e-02 2.710333e-02 1.52948108e+03 1.55907295e+03 33 5
4.021396e+14 3.346943e+00 0.55 4.501792e-02 5.365877e-02 4.47504440e+02 4.28226570e+02 33 5
6.361976e+14 3.755731e+00 0.55 -4.626483e-02 1.098585e-01 8.20646887e+01 8.60455725e+01 33 5
9.597617e+14 4.182078e+00 0.55 -4.671361e-01 2.166856e-01 6.00343431e+00 1.12663564e+01 33 5
1.446900e+15 4.675414e+00 0.55 2.225001e-01 1.223696e+00 1.00041554e+00 8.18335762e-01 33 5
9.311618e+12 1.412791e+00 0.40 9.398904e-03 4.863012e-03 2.79533463e+05 2.76930619e+05 33 6
1.497523e+13 1.538899e+00 0.40 -2.056136e-04 5.543304e-03 1.67945547e+05 1.67980086e+05 33 6
2.407598e+13 1.682072e+00 0.40 -2.218333e-03 6.495358e-03 9.85374571e+04 9.87565320e+04 33 6
3.862185e+13 1.844599e+00 0.40 -2.654445e-04 7.868286e-03 5.56358298e+04 5.56506020e+04 33 6
6.192746e+13 2.030527e+00 0.40 -5.543095e-03 9.497262e-03 2.94448089e+04 2.96089340e+04 33 6
9.913198e+13 2.243579e+00 0.40 2.152872e-03 1.251848e-02 1.46030680e+04 1.45716970e+04 33 6
1.593593e+14 2.492038e+00 0.40 6.402054e-03 1.655701e-02 6.49105903e+03 6.44976727e+03 33 6
2.547725e+14 2.777205e+00 0.40 -2.456254e-02 2.480117e-02 2.40987809e+03 2.47056136e+03 33 6
4.074587e+14 3.109990e+00 0.40 6.736070e-03 3.946484e-02 7.81872381e+02 7.76640874e+02 33 6
6.512101e+14 3.499471e+00 0.40 -4.866362e-02 7.535775e-02 1.77137117e+02 1.86198194e+02 33 6
9.943665e+14 3.910253e+00 0.40 -2.517370e-01 1.595807e-01 2.30128060e+01 3.07549698e+01 33 6
1.618525e+15 4.467595e+00 0.40 3.171905e-01 6.573014e-01 4.00152296e+00 3.03792273e+00 33 6
9.318553e+12 1.305815e+00 0.25 1.144986e-02 4.685375e-03 2.97668639e+05 2.94298957e+05 33 7
1.499791e+13 1.422582e+00 0.25 7.272397e-03 5.443872e-03 1.83601290e+05 1.82275708e+05 33 7
2.409824e+13 1.554776e+00 0.25 -2.385261e-03 6.176571e-03 1.09755794e+05 1.10018216e+05 33 7
3.868126e+13 1.705225e+00 0.25 3.564979e-03 7.553598e-03 6.43304135e+04 6.41018916e+04 33 7
6.206253e+13 1.877378e+00 0.25 -2.191543e-03 8.909699e-03 3.55119131e+04 3.55899099e+04 33 7
9.955806e+13 2.075350e+00 0.25 5.143669e-03 1.140462e-02 1.85942607e+04 1.84991074e+04 33 7
1.599567e+14 2.304987e+00 0.25 1.494048e-03 1.442286e-02 8.79935505e+03 8.78622800e+03 33 7
2.548617e+14 2.566789e+00 0.25 -1.571343e-02 2.131500e-02 3.62983932e+03 3.68778710e+03 33 7
4.081305e+14 2.875290e+00 0.25 2.020090e-02 3.146819e-02 1.33248483e+03 1.30610043e+03 33 7
6.478817e+14 3.229809e+00 0.25 4.966611e-02 5.937696e-02 3.84298670e+02 3.66115155e+02 33 7
9.891252e+14 3.608592e+00 0.25 6.381154e-02 1.227805e-01 7.90441674e+01 7.43027916e+01 33 7
1.600100e+15 4.115571e+00 0.25 -3.774991e-01 2.531359e-01 6.00230492e+00 9.64224342e+00 33 7
2.450100e+15 4.647009e+00 0.25 4.884424e-01 1.489898e+00 1.00027553e+00 6.72028364e-01 33 7
9.325013e+12 1.205548e+00 0.10 1.185921e-02 4.643217e-03 3.12999381e+05 3.09330962e+05 33 8
1.501399e+13 1.313448e+00 0.10 7.242228e-03 5.094636e-03 1.96485799e+05 1.95073035e+05 33 8
2.411269e+13 1.435382e+00 0.10 4.123125e-03 6.041581e-03 1.20948066e+05 1.20451430e+05 33 8
3.877223e+13 1.574834e+00 0.10 7.018532e-03 7.204937e-03 7.27421673e+04 7.22351824e+04 33 8
6.221031e+13 1.733869e+00 0.10 -2.470334e-03 8.587866e-03 4.15065589e+04 4.16093479e+04 33 8
9.985682e+13 1.917005e+00 0.10 1.441689e-02 1.078730e-02 2.30008368e+04 2.26739491e+04 33 8
1.602659e+14 2.128669e+00 0.10 -3.020754e-03 1.290609e-02 1.14113591e+04 1.14459344e+04 33 8
2.555554e+14 2.370930e+00 0.10 8.413324e-03 1.861200e-02 5.24341788e+03 5.19967136e+03 33 8
4.087686e+14 2.655209e+00 0.10 1.046283e-02 2.580128e-02 2.06329643e+03 2.04193204e+03 33 8
6.522809e+14 2.986637e+00 0.10 7.791264e-02 4.544471e-02 7.06546213e+02 6.55476324e+02 33 8
1.022711e+15 3.361008e+00 0.10 1.446681e-01 8.761499e-02 1.82099135e+02 1.59084663e+02 33 8
1.669052e+15 3.844240e+00 0.10 -1.973372e-01 1.718614e-01 2.10078061e+01 2.61726436e+01 33 8
2.463100e+15 4.296273e+00 0.10 -6.005188e-01 3.998719e-01 1.00027440e+00 2.50393348e+00 33 8
9.330592e+12 1.143207e+00 0.00 1.084540e-02 4.568357e-03 3.21762403e+05 3.18310203e+05 33 9
1.502443e+13 1.245554e+00 0.00 4.418163e-03 5.023576e-03 2.03769478e+05 2.02873152e+05 33 9
2.414372e+13 1.361347e+00 0.00 4.915522e-03 5.881031e-03 1.27570540e+05 1.26946532e+05 33 9
3.881989e+13 1.493604e+00 0.00 7.910346e-03 6.815366e-03 7.80357407e+04 7.74232957e+04 33 9
6.224315e+13 1.644214e+00 0.00 -9.618411e-05 8.519857e-03 4.55600428e+04 4.55644254e+04 33 9
1.001473e+14 1.818826e+00 0.00 1.778337e-02 1.039496e-02 2.59745702e+04 2.55207255e+04 33 9
1.604395e+14 2.018873e+00 0.00 6.484478e-03 1.252820e-02 1.34340032e+04 1.33474519e+04 33 9
2.568602e+14 2.250791e+00 0.00 6.877871e-03 1.665098e-02 6.39222053e+03 6.34855597e+03 33 9
4.120490e+14 2.522602e+00 0.00 3.281826e-02 2.371796e-02 2.73402411e+03 2.64714928e+03 33 9
6.536662e+14 2.833439e+00 0.00 3.632890e-02 3.974553e-02 9.52735328e+02 9.19336830e+02 33 9
1.032231e+15 3.194798e+00 0.00 2.125234e-01 7.578576e-02 3.00162234e+02 2.47551713e+02 33 9
1.632236e+15 3.622349e+00 0.00 -1.012355e-01 1.431174e-01 4.20158863e+01 4.67484936e+01 33 9
2.525175e+15 4.103309e+00 0.00 -2.558050e-01 3.713665e-01 4.00107648e+00 5.37638193e+00 33 9
8.701247e+12 3.411799e+00 3.00 1.175331e-03 1.232199e-02 1.35061025e+04 1.34902470e+04 34 0
1.404597e+13 3.712821e+00 3.00 1.212104e-02 1.777985e-02 4.10023873e+03 4.05113477e+03 34 0
2.224591e+13 4.040623e+00 3.00 1.565483e-02 3.443868e-02 1.00851107e+03 9.92966354e+02 34 0
3.556256e+13 4.421012e+00 3.00 -2.648936e-02 7.640539e-02 1.82318169e+02 1.87279072e+02 34 0
5.590572e+13 4.839486e+00 3.00 -2.805706e-01 1.668897e-01 1.80919003e+01 2.51475687e+01 34 0
8.597300e+13 5.293013e+00 3.00 -7.443899e-02 6.544692e-01 2.00728937e+00 2.16872723e+00 34 0
8.831616e+12 2.587904e+00 2.00 4.133790e-03 7.382743e-03 7.48386474e+04 7.45305538e+04 34 1
1.421810e+13 2.815175e+00 2.00 -1.163050e-02 8.957502e-03 3.21068365e+04 3.24846494e+04 34 1
2.276219e+13 3.070213e+00 2.00 7.690304e-04 1.266840e-02 1.26414980e+04 1.26317837e+04 34 1
3.643880e+13 3.360790e+00 2.00 3.653216e-03 1.866155e-02 4.24815100e+03 4.23268807e+03 34 1
5.806134e+13 3.689820e+00 2.00 -3.386474e-02 3.076155e-02 1.12756263e+03 1.16708569e+03 34 1
9.330000e+13 4.074921e+00 2.00 -3.283521e-02 6.940920e-02 2.40820717e+02 2.48996571e+02 34 1
1.506354e+14 4.525051e+00 2.00 3.241544e-01 1.969977e-01 5.01175327e+01 3.78487072e+01 34 1
2.412650e+14 5.039568e+00 2.00 -4.537808e-01 3.862346e-01 2.00325373e+00 3.66749037e+00 34 1
8.914406e+12 1.784926e+00 1.00 1.671909e-03 5.209492e-03 2.10033512e+05 2.09682941e+05 34 2
1.436774e+13 1.942211e+00 1.00 -7.051334e-03 6.161879e-03 1.17318613e+05 1.18151740e+05 34 2
2.309580e+13 2.119962e+00 1.00 -1.245395e-02 7.407928e-03 6.25480230e+04 6.33368164e+04 34 2
3.709817e+13 2.322422e+00 1.00 -1.602233e-03 9.229928e-03 3.17189158e+04 3.17698184e+04 34 2
5.976392e+13 2.555927e+00 1.00 6.221276e-04 1.234241e-02 1.45913742e+04 1.45823022e+04 34 2
9.543728e+13 2.819647e+00 1.00 -3.136946e-02 1.585460e-02 5.75627420e+03 5.94269327e+03 34 2
1.520177e+14 3.122340e+00 1.00 -2.867778e-02 2.410324e-02 2.00466858e+03 2.06385537e+03 34 2
2.460520e+14 3.486248e+00 1.00 -9.838105e-03 4.368646e-02 5.71914848e+02 5.77597311e+02 34 2
3.955672e+14 3.905999e+00 1.00 1.221439e-02 9.656405e-02 1.22134914e+02 1.20661112e+02 34 2
6.112718e+14 4.354903e+00 1.00 4.593627e-03 2.400395e-01 1.70133855e+01 1.69355897e+01 34 2
9.958450e+14 4.946854e+00 1.00 4.491453e-01 1.024698e+00 2.00107601e+00 1.38086638e+00 34 2
8.924872e+12 1.669788e+00 0.85 3.669541e-03 4.986203e-03 2.31983930e+05 2.31135768e+05 34 3
1.438367e+13 1.816922e+00 0.85 -9.454963e-03 5.800383e-03 1.32677237e+05 1.33943669e+05 34 3
2.312812e+13 1.983332e+00 0.85 -6.719276e-03 7.018485e-03 7.38847574e+04 7.43845679e+04 34 3
3.718124e+13 2.173126e+00 0.85 -7.724117e-03 8.599757e-03 3.87174752e+04 3.90188615e+04 34 3
5.974644e+13 2.390425e+00 0.85 -8.474823e-04 1.130637e-02 1.89434065e+04 1.89594744e+04 34 3
9.560639e+13 2.638228e+00 0.85 -2.790819e-03 1.488344e-02 8.28771012e+03 8.31090435e+03 34 3
1.536669e+14 2.927401e+00 0.85 -3.442838e-02 2.076178e-02 3.06106821e+03 3.17021353e+03 34 3
2.470166e+14 3.263690e+00 0.85 -6.809796e-02 3.372937e-02 9.33488698e+02 1.00170261e+03 34 3
3.913862e+14 3.643806e+00 0.85 2.961644e-02 6.341636e-02 2.52281006e+02 2.45024259e+02 34 3
6.138956e+14 4.077611e+00 0.85 -2.923318e-02 1.495090e-01 4.10321745e+01 4.22677964e+01 34 3
1.017263e+15 4.653221e+00 0.85 5.495613e-01 5.827999e-01 7.00370401e+00 4.51979805e+00 34 3
8.927949e+12 1.557009e+00 0.70 4.171791e-03 4.902834e-03 2.52225970e+05 2.51178107e+05 34 4
1.438289e+13 1.694087e+00 0.70 -6.739379e-03 5.571694e-03 1.48277727e+05 1.49283807e+05 34 4
2.315781e+13 1.849712e+00 0.70 -3.537979e-03 6.655315e-03 8.52891409e+04 8.55919634e+04 34 4
3.724308e+13 2.026892e+00 0.70 -5.246569e-03 8.100835e-03 4.65084172e+04 4.67537138e+04 34 4
5.993897e+13 2.230313e+00 0.70 -2.132420e-03 1.023641e-02 2.38718674e+04 2.39228810e+04 34 4
9.621297e+13 2.463230e+00 0.70 6.133061e-04 1.312411e-02 1.12123046e+04 1.12054322e+04 34 4
1.537869e+14 2.729995e+00 0.70 -2.651248e-02 1.769465e-02 4.53246008e+03 4.65589955e+03 34 4
2.469591e+14 3.042908e+00 0.70 -6.337767e-02 2.826510e-02 1.53945535e+03 1.64362444e+03 34 4
3.977982e+14 3.411037e+00 0.70 2.083283e-03 4.945947e-02 4.65511993e+02 4.64544216e+02 34 4
6.143484e+14 3.802690e+00 0.70 1.281914e-02 1.041923e-01 9.80768598e+01 9.68355116e+01 34 4
9.893142e+14 4.306472e+00 0.70 -9.634600e-02 2.582918e-01 1.20064894e+01 1.32866002e+01 34 4
1.536267e+15 4.855641e+00 0.70 1.931103e+00 1.690610e+00 3.00115090e+00 1.02389831e+00 34 4
8.940419e+12 1.447792e+00 0.55 4.820801e-03 4.832009e-03 2.70583983e+05 2.69285809e+05 34 5
1.440847e+13 1.575379e+00 0.55 -5.248759e-03 5.378205e-03 1.62833922e+05 1.63693108e+05 34 5
2.319382e+13 1.720050e+00 0.55 -5.929348e-03 6.338248e-03 9.59952000e+04 9.65677840e+04 34 5
3.734503e+13 1.885272e+00 0.55 -8.724846e-04 7.688636e-03 5.46493536e+04 5.46970760e+04 34 5
5.997960e+13 2.073653e+00 0.55 -7.497098e-03 9.533007e-03 2.90959400e+04 2.93157228e+04 34 5
9.643369e+13 2.291017e+00 0.55 7.942928e-03 1.211530e-02 1.46907935e+04 1.45750251e+04 34 5
1.545874e+14 2.540838e+00 0.55 -4.624635e-03 1.677614e-02 6.51096403e+03 6.54121476e+03 34 5
2.482392e+14 2.832204e+00 0.55 -6.491938e-02 2.217046e-02 2.38679190e+03 2.55249853e+03 34 5
3.973367e+14 3.170097e+00 0.55 -2.241247e-02 3.766812e-02 8.03884954e+02 8.22315066e+02 34 5
6.250547e+14 3.550728e+00 0.55 4.224362e-02 7.141972e-02 2.12164040e+02 2.03564729e+02 34 5
1.006446e+15 4.021834e+00 0.55 -5.784517e-02 1.640127e-01 3.30176080e+01 3.50447794e+01 34 5
1.727875e+15 4.664973e+00 0.55 9.624688e-02 5.470466e-01 4.00140008e+00 3.65009028e+00 34 5
8.949487e+12 1.342611e+00 0.40 2.563908e-03 4.745787e-03 2.85839835e+05 2.85108843e+05 34 6
1.442108e+13 1.460903e+00 0.40 -2.911135e-03 5.124008e-03 1.76272780e+05 1.76787432e+05 34 6
2.322809e+13 1.595254e+00 0.40 -5.754438e-03 6.162967e-03 1.06334303e+05 1.06949739e+05 34 6
3.737843e+13 1.748309e+00 0.40 -3.025583e-03 7.352627e-03 6.23617084e+04 6.25509615e+04 34 6
6.006536e+13 1.923230e+00 0.40 -2.100737e-03 8.916962e-03 3.48574958e+04 3.49308764e+04 34 6
9.683041e+13 2.126075e+00 0.40 4.710076e-03 1.106973e-02 1.83968925e+04 1.83106480e+04 34 6
1.550378e+14 2.357371e+00 0.40 -7.844995e-03 1.457882e-02 8.73202553e+03 8.80106988e+03 34 6
2.481311e+14 2.625716e+00 0.40 -2.462974e-02 2.051035e-02 3.66282109e+03 3.75531349e+03 34 6
3.971300e+14 2.938900e+00 0.40 -2.836461e-02 2.996647e-02 1.32145523e+03 1.36003201e+03 34 6
6.327252e+14 3.302480e+00 0.40 1.917984e-02 5.412585e-02 4.00306586e+02 3.92773257e+02 34 6
1.006458e+15 3.729005e+00 0.40 -1.049137e-02 1.087279e-01 8.20437533e+01 8.29136308e+01 34 6
1.581827e+15 4.219516e+00 0.40 -2.850652e-02 2.903197e-01 1.10041248e+01 1.13270187e+01 34 6
2.723900e+15 4.930527e+00 0.40 1.855316e-01 1.186691e+00 1.00024542e+00 8.43710442e-01 34 6
8.954347e+12 1.242527e+00 0.25 2.117483e-03 4.681041e-03 2.99187174e+05 2.98554989e+05 34 7
1.443559e+13 1.352120e+00 0.25 -4.130577e-03 4.949781e-03 1.87576012e+05 1.88354023e+05 34 7
2.323292e+13 1.476256e+00 0.25 -3.258802e-03 6.138417e-03 1.16092709e+05 1.16472269e+05 34 7
3.743633e+13 1.618323e+00 0.25 2.156228e-04 6.846415e-03 7.00665711e+04 7.00514664e+04 34 7
6.019894e+13 1.780509e+00 0.25 2.416280e-03 8.677793e-03 4.06459499e+04 4.05479746e+04 34 7
9.703806e+13 1.968308e+00 0.25 -9.940463e-03 9.889728e-03 2.20408494e+04 2.22621455e+04 34 7
1.554605e+14 2.182769e+00 0.25 4.575976e-03 1.404090e-02 1.14151227e+04 1.13631253e+04 34 7
2.499560e+14 2.433932e+00 0.25 -1.699876e-02 1.820183e-02 5.15514541e+03 5.24429185e+03 34 7
4.002711e+14 2.724821e+00 0.25 -1.526629e-02 2.314412e-02 2.07326921e+03 2.10541102e+03 34 7
6.410005e+14 3.066199e+00 0.25 -1.019865e-02 3.962399e-02 6.89522756e+02 6.96627413e+02 34 7
1.015754e+15 3.459204e+00 0.25 -6.274734e-02 7.460475e-02 1.65087411e+02 1.76139709e+02 34 7
1.577880e+15 3.901885e+00 0.25 1.438977e-01 1.869935e-01 3.50131500e+01 3.06086375e+01 34 7
2.846475e+15 4.622098e+00 0.25 2.708443e-01 6.341738e-01 4.00094854e+00 3.14826016e+00 34 7
8.958603e+12 1.148884e+00 0.10 -2.222848e-04 4.499303e-03 3.09796387e+05 3.09865266e+05 34 8
1.444317e+13 1.250233e+00 0.10 -5.866515e-03 4.871748e-03 1.97263627e+05 1.98427706e+05 34 8
2.326096e+13 1.365195e+00 0.10 -3.053848e-03 5.832469e-03 1.24657578e+05 1.25039430e+05 34 8
3.744510e+13 1.496303e+00 0.10 -1.760554e-03 6.653177e-03 7.68990184e+04 7.70346420e+04 34 8
6.030869e+13 1.646801e+00 0.10 6.579259e-03 8.182678e-03 4.62897124e+04 4.59871510e+04 34 8
9.704533e+13 1.819846e+00 0.10 -1.106463e-02 9.712485e-03 2.59838573e+04 2.62745757e+04 34 8
1.558455e+14 2.019218e+00 0.10 1.287829e-02 1.275020e-02 1.43056734e+04 1.41237832e+04 34 8
2.502769e+14 2.250991e+00 0.10 -1.277601e-02 1.534660e-02 6.88586919e+03 6.97498159e+03 34 8
4.041090e+14 2.525159e+00 0.10 -9.075541e-03 2.066853e-02 3.03329532e+03 3.06107624e+03 34 8
6.448134e+14 2.839195e+00 0.10 -5.501421e-02 3.109527e-02 1.07681261e+03 1.13950139e+03 34 8
1.035900e+15 3.215115e+00 0.10 2.424879e-02 5.817920e-02 3.45179991e+02 3.37007957e+02 34 8
1.640385e+15 3.646931e+00 0.10 1.127743e-02 1.182607e-01 7.30266086e+01 7.22122400e+01 34 8
2.666338e+15 4.191974e+00 0.10 -1.869550e-01 2.857584e-01 8.00199631e+00 9.84200884e+00 34 8
3.861600e+15 4.682118e+00 0.10 1.820847e+00 1.994636e+00 2.00037387e+00 7.09139401e-01 34 8
8.957413e+12 1.090637e+00 0.00 -9.128925e-04 4.403525e-03 3.16230982e+05 3.16519930e+05 34 9
1.444448e+13 1.186895e+00 0.00 -8.045141e-03 4.919223e-03 2.02828982e+05 2.04474004e+05 34 9
2.326395e+13 1.296044e+00 0.00 -6.464891e-03 5.582315e-03 1.29437725e+05 1.30279971e+05 34 9
3.746145e+13 1.420598e+00 0.00 -1.734218e-03 6.596373e-03 8.12552700e+04 8.13964291e+04 34 9
6.035999e+13 1.563620e+00 0.00 4.055005e-04 7.801052e-03 4.94908267e+04 4.94707662e+04 34 9
9.713210e+13 1.727954e+00 0.00 -6.765844e-03 9.158468e-03 2.87308799e+04 2.89265928e+04 34 9
1.562588e+14 1.918031e+00 0.00 3.568703e-04 1.182833e-02 1.60295325e+04 1.60238141e+04 34 9
2.508244e+14 2.138014e+00 0.00 3.941805e-03 1.509223e-02 8.26302134e+03 8.23057801e+03 34 9
4.024005e+14 2.394704e+00 0.00 -1.863971e-02 1.958015e-02 3.73306896e+03 3.80397392e+03 34 9
6.413658e+14 2.691613e+00 0.00 -1.675086e-02 2.849927e-02 1.49113000e+03 1.51653323e+03 34 9
1.038782e+15 3.054462e+00 0.00 -3.120069e-04 4.741161e-02 4.91255606e+02 4.91408929e+02 34 9
1.653992e+15 3.470144e+00 0.00 1.012747e-01 9.947940e-02 1.31047443e+02 1.18996146e+02 34 9
2.623667e+15 3.960766e+00 0.00 -2.153006e-01 2.000092e-01 1.50037905e+01 1.91204315e+01 34 9
4.053650e+15 4.511023e+00 0.00 1.323681e+00 1.159558e+00 4.00071995e+00 1.72171676e+00 34 9
9.752716e+12 3.708663e+00 3.00 5.578034e-02 1.981248e-02 4.37895090e+03 4.14759654e+03 35 0
1.545263e+13 4.031198e+00 3.00 3.606997e-02 3.505657e-02 1.02261413e+03 9.87012619e+02 35 0
2.467392e+13 4.402883e+00 3.00 -9.777358e-05 7.729663e-02 1.82938156e+02 1.82956044e+02 35 0
3.915670e+13 4.820371e+00 3.00 -5.902247e-02 2.006806e-01 2.31712846e+01 2.46246950e+01 35 0
6.065450e+13 5.270527e+00 3.00 -8.381876e-02 6.478367e-01 2.01056600e+00 2.19450685e+00 35 0
9.920434e+12 2.810521e+00 2.00 3.941661e-02 9.244259e-03 3.77980695e+04 3.63646963e+04 35 1
1.585769e+13 3.060306e+00 2.00 4.004093e-02 1.227659e-02 1.39365611e+04 1.34000122e+04 35 1
2.515217e+13 3.338828e+00 2.00 3.301150e-02 1.868938e-02 4.39390953e+03 4.25349529e+03 35 1
4.007371e+13 3.658870e+00 2.00 3.275242e-02 3.181459e-02 1.15034969e+03 1.11386782e+03 35 1
6.329223e+13 4.017525e+00 2.00 1.010723e-01 7.305898e-02 2.50272557e+02 2.27298936e+02 35 1
1.001108e+14 4.429809e+00 2.00 -1.172282e-02 1.720418e-01 3.31177272e+01 3.35105655e+01 35 1
1.515100e+14 4.855715e+00 2.00 5.535814e-01 6.927349e-01 5.01289926e+00 3.22667297e+00 35 1
1.004124e+13 1.930085e+00 1.00 -1.146797e-02 5.860885e-03 1.55579319e+05 1.57384196e+05 35 2
1.606678e+13 2.102192e+00 1.00 -9.249835e-03 7.248443e-03 7.94767042e+04 8.02187140e+04 35 2
2.565217e+13 2.296652e+00 1.00 3.261832e-04 9.056522e-03 3.80017161e+04 3.79893246e+04 35 2
4.095827e+13 2.518278e+00 1.00 5.021653e-04 1.158501e-02 1.63517683e+04 1.63435612e+04 35 2
6.522415e+13 2.770393e+00 1.00 -7.308548e-03 1.575953e-02 6.15356228e+03 6.19886700e+03 35 2
1.033717e+14 3.056817e+00 1.00 -3.897675e-02 2.581661e-02 1.91363444e+03 1.99124677e+03 35 2
