# M nu z R Re N Naem box snap
5.379229e+13 5.029796e+00 3.00 -1.405353e-01 3.670953e-01 7.03892190e+00 8.18989077e+00 12 0
8.217600e+13 5.492353e+00 3.00 7.698560e-01 1.771587e+00 1.00398731e+00 5.67270609e-01 12 0
9.430265e+12 2.738400e+00 2.00 1.778151e-02 8.418287e-03 5.50615864e+04 5.40996136e+04 12 1
1.512353e+13 2.978652e+00 2.00 1.424584e-02 1.031016e-02 2.23464380e+04 2.20325657e+04 12 1
2.421618e+13 3.250595e+00 2.00 3.173739e-02 1.535340e-02 8.14595893e+03 7.89538017e+03 12 1
3.836772e+13 3.553246e+00 2.00 3.117252e-03 2.511091e-02 2.40430224e+03 2.39683072e+03 12 1
6.135783e+13 3.906267e+00 2.00 4.715879e-03 4.191451e-02 5.88937776e+02 5.86173453e+02 12 1
9.758751e+13 4.307156e+00 2.00 1.264578e-02 1.027294e-01 1.09380023e+02 1.08014101e+02 12 1
1.603409e+14 4.804562e+00 2.00 -1.959359e-01 2.402853e-01 1.10260062e+01 1.37128444e+01 12 1
9.528059e+12 1.883839e+00 1.00 -1.112010e-03 5.546762e-03 1.86173847e+05 1.86381105e+05 12 2
1.530636e+13 2.049905e+00 1.00 -3.916605e-03 6.436179e-03 1.00856794e+05 1.01253363e+05 12 2
2.452756e+13 2.237586e+00 1.00 -6.530211e-03 8.079806e-03 5.15541896e+04 5.18930622e+04 12 2
3.923394e+13 2.450794e+00 1.00 6.229195e-03 1.058463e-02 2.47832300e+04 2.46298062e+04 12 2
6.271946e+13 2.694592e+00 1.00 -1.132282e-02 1.318011e-02 1.04411919e+04 1.05607696e+04 12 2
1.002333e+14 2.974793e+00 1.00 -7.117555e-03 1.980237e-02 3.92836402e+03 3.95652480e+03 12 2
1.598624e+14 3.297053e+00 1.00 7.274763e-03 3.116317e-02 1.24694764e+03 1.23794191e+03 12 2
2.527465e+14 3.663445e+00 1.00 5.357868e-02 6.082828e-02 3.20530148e+02 3.04229911e+02 12 2
4.105744e+14 4.116758e+00 1.00 9.368264e-02 1.416949e-01 5.90669194e+01 5.40073669e+01 12 2
6.885933e+14 4.689979e+00 1.00 -5.137654e-01 2.804518e-01 3.00227261e+00 6.17453511e+00 12 2
9.547821e+12 1.761048e+00 0.85 -4.078256e-03 5.267930e-03 2.09639114e+05 2.10497577e+05 12 3
1.532431e+13 1.916005e+00 0.85 -1.062049e-02 6.165881e-03 1.16863601e+05 1.18118074e+05 12 3
2.456469e+13 2.091580e+00 0.85 -2.193953e-03 7.454876e-03 6.28941527e+04 6.30324429e+04 12 3
3.933120e+13 2.291341e+00 0.85 -6.724656e-03 9.286520e-03 3.12617014e+04 3.14733488e+04 12 3
6.275022e+13 2.518299e+00 0.85 2.846488e-03 1.200502e-02 1.44287424e+04 1.43877877e+04 12 3
1.007036e+14 2.782694e+00 0.85 -1.415198e-02 1.661133e-02 5.76454100e+03 5.84729173e+03 12 3
1.612976e+14 3.087239e+00 0.85 2.299764e-03 2.582636e-02 2.03477712e+03 2.03010835e+03 12 3
2.556678e+14 3.432679e+00 0.85 -9.453734e-03 4.502691e-02 5.64925989e+02 5.70317620e+02 12 3
3.991633e+14 3.820480e+00 0.85 6.463599e-02 9.501932e-02 1.28148410e+02 1.20368287e+02 12 3
6.317427e+14 4.286600e+00 0.85 2.774207e-01 2.793444e-01 2.20178249e+01 1.72361583e+01 12 3
9.235900e+14 4.733081e+00 0.85 -3.121483e-01 6.885245e-01 1.00060242e+00 1.45467744e+00 12 3
9.554798e+12 1.640397e+00 0.70 -4.473240e-03 4.991647e-03 2.32800315e+05 2.33846366e+05 12 4
1.535101e+13 1.785076e+00 0.70 -9.747161e-03 5.855148e-03 1.33826671e+05 1.35143941e+05 12 4
2.462179e+13 1.948895e+00 0.70 -3.636310e-03 7.044874e-03 7.45511477e+04 7.48232282e+04 12 4
3.943932e+13 2.135247e+00 0.70 -9.524777e-03 8.376730e-03 3.87580039e+04 3.91307153e+04 12 4
6.307091e+13 2.347939e+00 0.70 3.671438e-04 1.126774e-02 1.89736303e+04 1.89666668e+04 12 4
1.009197e+14 2.592916e+00 0.70 -1.813935e-02 1.506456e-02 8.15359064e+03 8.30422388e+03 12 4
1.609505e+14 2.873967e+00 0.70 -1.900272e-02 2.162591e-02 3.11131670e+03 3.17158544e+03 12 4
2.549734e+14 3.195050e+00 0.70 2.905572e-02 3.653176e-02 1.03670286e+03 1.00743122e+03 12 4
4.106448e+14 3.583156e+00 0.70 7.622959e-02 6.872288e-02 2.68303929e+02 2.49299900e+02 12 4
6.503312e+14 4.022227e+00 0.70 -4.307904e-02 1.557606e-01 4.20332682e+01 4.39255383e+01 12 4
1.021200e+15 4.528042e+00 0.70 2.812510e-02 4.584363e-01 5.00278505e+00 4.86593029e+00 12 4
9.563513e+12 1.523082e+00 0.55 -4.475290e-03 4.842374e-03 2.54496315e+05 2.55640380e+05 12 5
1.536401e+13 1.657405e+00 0.55 -8.611623e-03 5.551044e-03 1.50406446e+05 1.51712941e+05 12 5
2.464752e+13 1.809587e+00 0.55 -9.048578e-03 6.724836e-03 8.60480086e+04 8.68337304e+04 12 5
3.950167e+13 1.982846e+00 0.55 -5.103499e-03 7.777992e-03 4.71093290e+04 4.73509847e+04 12 5
6.324566e+13 2.180922e+00 0.55 -5.945436e-03 1.003310e-02 2.40552177e+04 2.41990919e+04 12 5
1.010668e+14 2.407853e+00 0.55 -1.806338e-03 1.347018e-02 1.13142408e+04 1.13347151e+04 12 5
1.619014e+14 2.671549e+00 0.55 -2.657750e-02 1.772354e-02 4.59475554e+03 4.72020685e+03 12 5
2.573433e+14 2.972541e+00 0.55 1.036435e-02 2.963284e-02 1.69376217e+03 1.67638750e+03 12 5
4.076346e+14 3.320357e+00 0.55 -2.007608e-03 4.931569e-02 4.78545209e+02 4.79507872e+02 12 5
6.486646e+14 3.731514e+00 0.55 8.828948e-02 1.098028e-01 1.11088101e+02 1.02075874e+02 12 5
1.043605e+15 4.228100e+00 0.55 -3.365255e-02 2.552102e-01 1.40076671e+01 1.44954768e+01 12 5
1.424400e+15 4.602430e+00 0.55 -1.514658e-01 8.493640e-01 1.00042964e+00 1.17900925e+00 12 5
9.566377e+12 1.409801e+00 0.40 -4.042576e-04 4.513845e-03 2.75094948e+05 2.75206202e+05 12 6
1.538568e+13 1.534447e+00 0.40 -5.859516e-03 5.427190e-03 1.66249660e+05 1.67229544e+05 12 6
2.468765e+13 1.675426e+00 0.40 -7.190790e-03 6.434704e-03 9.78820108e+04 9.85909576e+04 12 6
3.953306e+13 1.835562e+00 0.40 -8.629488e-03 7.317850e-03 5.53248172e+04 5.58063978e+04 12 6
6.331451e+13 2.019061e+00 0.40 -7.484322e-03 9.264579e-03 2.96784832e+04 2.99022815e+04 12 6
1.012111e+14 2.229334e+00 0.40 -5.293966e-03 1.174740e-02 1.47989746e+04 1.48777369e+04 12 6
1.618677e+14 2.472602e+00 0.40 3.893806e-04 1.611629e-02 6.69768101e+03 6.69507408e+03 12 6
2.598122e+14 2.757502e+00 0.40 8.374334e-03 2.314954e-02 2.65028986e+03 2.62827977e+03 12 6
4.116181e+14 3.080597e+00 0.40 -2.849970e-02 3.614648e-02 8.31940633e+02 8.56346246e+02 12 6
6.472331e+14 3.451835e+00 0.40 1.378688e-04 7.140273e-02 2.16171731e+02 2.16141931e+02 12 6
9.908987e+14 3.859434e+00 0.40 1.725337e-01 1.752205e-01 4.50256613e+01 3.84003137e+01 12 6
1.616400e+15 4.412536e+00 0.40 4.286180e-01 5.809381e-01 6.00233576e+00 4.20149797e+00 12 6
9.577204e+12 1.302042e+00 0.25 1.638482e-03 4.528167e-03 2.92584001e+05 2.92105392e+05 12 7
1.539872e+13 1.417100e+00 0.25 -2.707613e-03 5.024127e-03 1.80731172e+05 1.81221850e+05 12 7
2.471202e+13 1.547349e+00 0.25 -4.042150e-03 5.938655e-03 1.09214984e+05 1.09658239e+05 12 7
3.958636e+13 1.695378e+00 0.25 -1.076640e-04 7.349415e-03 6.41364052e+04 6.41433111e+04 12 7
6.347563e+13 1.865345e+00 0.25 -3.707143e-04 8.677456e-03 3.58190500e+04 3.58323336e+04 12 7
1.015367e+14 2.059955e+00 0.25 4.493219e-03 1.121731e-02 1.88876133e+04 1.88031267e+04 12 7
1.628117e+14 2.286152e+00 0.25 -1.092719e-02 1.416538e-02 8.96188619e+03 9.06089628e+03 12 7
2.600698e+14 2.546823e+00 0.25 -1.558732e-03 1.963887e-02 3.88027645e+03 3.88633421e+03 12 7
4.152627e+14 2.850748e+00 0.25 3.567830e-02 3.112060e-02 1.47165259e+03 1.42095532e+03 12 7
6.550991e+14 3.197272e+00 0.25 -4.025203e-02 5.426482e-02 4.00315038e+02 4.17104336e+02 12 7
1.050522e+15 3.620006e+00 0.25 1.176942e-01 1.189442e-01 1.01055028e+02 9.04138439e+01 12 7
1.628408e+15 4.082915e+00 0.25 9.960089e-03 2.770747e-01 1.30050317e+01 1.28767778e+01 12 7
2.423300e+15 4.573854e+00 0.25 -2.163920e-02 9.793176e-01 1.00028386e+00 1.02240795e+00 12 7
9.586833e+12 1.200906e+00 0.10 4.084990e-03 4.396340e-03 3.07515979e+05 3.06264890e+05 12 8
1.541154e+13 1.306994e+00 0.10 2.843166e-04 4.865654e-03 1.93512737e+05 1.93457734e+05 12 8
2.473292e+13 1.427136e+00 0.10 7.859841e-04 5.775502e-03 1.19828191e+05 1.19734082e+05 12 8
3.965182e+13 1.563925e+00 0.10 3.981189e-03 6.952881e-03 7.23462973e+04 7.20594151e+04 12 8
6.349491e+13 1.720259e+00 0.10 4.262799e-03 8.297995e-03 4.19135687e+04 4.17356580e+04 12 8
1.018761e+14 1.900983e+00 0.10 7.848245e-03 1.014955e-02 2.31156485e+04 2.29356440e+04 12 8
1.631112e+14 2.109079e+00 0.10 9.060108e-03 1.320624e-02 1.18345408e+04 1.17282813e+04 12 8
2.607644e+14 2.350062e+00 0.10 8.025692e-03 1.695813e-02 5.47583811e+03 5.43224063e+03 12 8
4.197845e+14 2.635877e+00 0.10 2.739319e-02 2.546769e-02 2.25551143e+03 2.19537316e+03 12 8
6.573168e+14 2.950969e+00 0.10 2.686276e-02 4.155990e-02 7.54592287e+02 7.34852134e+02 12 8
1.057795e+15 3.344435e+00 0.10 -1.751307e-02 7.677440e-02 1.86100797e+02 1.89418089e+02 12 8
1.681976e+15 3.799478e+00 0.10 1.197655e-01 1.848090e-01 3.80143410e+01 3.39484829e+01 12 8
2.848540e+15 4.422643e+00 0.10 3.649367e-01 6.086191e-01 5.00125114e+00 3.66409015e+00 12 8
9.587040e+12 1.137802e+00 0.00 4.258976e-03 4.326088e-03 3.15705834e+05 3.14366953e+05 12 9
1.542136e+13 1.238456e+00 0.00 3.105282e-03 4.896771e-03 2.01307418e+05 2.00684237e+05 12 9
2.473730e+13 1.352186e+00 0.00 4.343259e-03 5.513418e-03 1.26405841e+05 1.25859202e+05 12 9
3.968021e+13 1.481952e+00 0.00 6.179164e-03 6.728327e-03 7.74929787e+04 7.70170776e+04 12 9
6.360212e+13 1.630429e+00 0.00 9.981975e-03 8.022136e-03 4.60131663e+04 4.55584035e+04 12 9
1.020743e+14 1.801843e+00 0.00 9.610324e-03 9.967625e-03 2.59670998e+04 2.57199230e+04 12 9
1.632087e+14 1.998517e+00 0.00 1.210548e-02 1.224428e-02 1.37800508e+04 1.36152319e+04 12 9
2.613159e+14 2.227676e+00 0.00 1.830913e-02 1.629311e-02 6.71582219e+03 6.59507217e+03 12 9
4.184392e+14 2.495388e+00 0.00 4.950027e-02 2.337273e-02 2.96530998e+03 2.82544948e+03 12 9
6.628436e+14 2.801927e+00 0.00 5.178975e-02 3.541619e-02 1.07383738e+03 1.02096201e+03 12 9
1.072558e+15 3.180534e+00 0.00 2.414533e-02 6.628581e-02 2.98159755e+02 2.91130318e+02 12 9
1.674702e+15 3.595435e+00 0.00 -2.752429e-02 1.273116e-01 5.80219631e+01 5.96641771e+01 12 9
2.635900e+15 4.095605e+00 0.00 3.886666e-02 3.651272e-01 8.00212667e+00 7.70274662e+00 12 9
3.905400e+15 4.606237e+00 0.00 2.850041e+00 2.722385e+00 2.00039127e+00 5.19576620e-01 12 9
7.901567e+12 3.376952e+00 3.00 -1.267962e-04 1.242981e-02 1.51793659e+04 1.51812909e+04 13 0
1.269971e+13 3.673276e+00 3.00 8.005628e-03 1.862889e-02 4.64335033e+03 4.60647262e+03 13 0
2.032746e+13 4.006467e+00 3.00 -2.568003e-02 3.224228e-02 1.11555470e+03 1.14495725e+03 13 0
3.355154e+13 4.412335e+00 3.00 -5.673247e-02 6.697704e-02 2.07452492e+02 2.19929645e+02 13 0
5.273990e+13 4.831920e+00 3.00 -3.597799e-02 1.804667e-01 2.91434313e+01 3.02310850e+01 13 0
8.125650e+13 5.288651e+00 3.00 1.242657e+00 9.119617e-01 6.02115206e+00 2.68482952e+00 13 0
8.013623e+12 2.564268e+00 2.00 -1.474077e-03 7.509875e-03 7.96517836e+04 7.97693698e+04 13 1
1.294788e+13 2.792225e+00 2.00 1.523858e-02 9.781516e-03 3.53741215e+04 3.48431613e+04 13 1
2.083328e+13 3.048947e+00 2.00 8.210380e-04 1.281086e-02 1.36183243e+04 1.36071523e+04 13 1
3.354964e+13 3.342251e+00 2.00 1.615325e-02 1.958909e-02 4.66566696e+03 4.59149932e+03 13 1
5.381566e+13 3.675309e+00 2.00 -1.806393e-02 3.256903e-02 1.25608639e+03 1.27919366e+03 13 1
8.692595e+13 4.064248e+00 2.00 -2.887061e-02 6.243539e-02 2.68896199e+02 2.76890187e+02 13 1
1.362338e+14 4.484122e+00 2.00 2.145885e-01 1.633514e-01 5.21223696e+01 4.29136043e+01 13 1
2.186080e+14 4.995232e+00 2.00 1.744304e-01 6.204908e-01 5.00813151e+00 4.26430667e+00 13 1
8.083126e+12 1.775832e+00 1.00 -1.884403e-03 5.589330e-03 2.16924245e+05 2.17333790e+05 13 2
1.309861e+13 1.934851e+00 1.00 -3.601891e-03 6.467341e-03 1.21607257e+05 1.22046856e+05 13 2
2.117228e+13 2.114755e+00 1.00 -1.922935e-03 7.649866e-03 6.51235988e+04 6.52490685e+04 13 2
3.419265e+13 2.319792e+00 1.00 1.883866e-03 9.987405e-03 3.27359932e+04 3.26744390e+04 13 2
5.523170e+13 2.555041e+00 1.00 -2.111354e-03 1.269029e-02 1.49620427e+04 1.49936997e+04 13 2
8.895746e+13 2.824351e+00 1.00 2.222774e-02 1.765873e-02 6.25648002e+03 6.12043654e+03 13 2
1.425125e+14 3.132145e+00 1.00 -1.672310e-02 2.619508e-02 2.09875706e+03 2.13445171e+03 13 2
2.308175e+14 3.498325e+00 1.00 1.974114e-03 4.500164e-02 6.02938331e+02 6.01750407e+02 13 2
3.703159e+14 3.917961e+00 1.00 -7.084085e-02 8.954122e-02 1.18127163e+02 1.27133401e+02 13 2
6.019838e+14 4.425228e+00 1.00 -1.169116e-01 2.177204e-01 1.60118004e+01 1.81315950e+01 13 2
8.531000e+14 4.846016e+00 1.00 -3.374806e-01 6.631674e-01 1.00056186e+00 1.51023780e+00 13 2
8.090684e+12 1.663382e+00 0.85 -2.500860e-03 5.385097e-03 2.38105527e+05 2.38702488e+05 13 3
1.310906e+13 1.812298e+00 0.85 -5.585758e-03 6.182235e-03 1.37015057e+05 1.37784689e+05 13 3
2.120086e+13 1.981025e+00 0.85 1.980816e-03 7.333927e-03 7.64079414e+04 7.62568905e+04 13 3
3.426721e+13 2.173476e+00 0.85 1.379070e-03 9.192915e-03 3.99511963e+04 3.98961767e+04 13 3
5.539081e+13 2.394276e+00 0.85 -1.718912e-03 1.151970e-02 1.93235436e+04 1.93568163e+04 13 3
8.936251e+13 2.647657e+00 0.85 5.559635e-03 1.535440e-02 8.53283714e+03 8.48565997e+03 13 3
1.427444e+14 2.934399e+00 0.85 1.062882e-02 2.184539e-02 3.27842174e+03 3.24394247e+03 13 3
2.302740e+14 3.274456e+00 0.85 -9.159664e-03 3.641407e-02 1.02059126e+03 1.03002595e+03 13 3
3.660268e+14 3.658815e+00 0.85 -1.886175e-02 6.115035e-02 2.49270785e+02 2.54062855e+02 13 3
5.685676e+14 4.084268e+00 0.85 1.478274e-02 1.447569e-01 4.50347012e+01 4.43786632e+01 13 3
9.238617e+14 4.635561e+00 0.85 2.433256e-01 5.055901e-01 6.00316804e+00 4.82831550e+00 13 3
8.100053e+12 1.553779e+00 0.70 -4.116905e-03 5.156246e-03 2.57453242e+05 2.58517534e+05 13 4
1.312691e+13 1.692960e+00 0.70 -4.567593e-03 5.969684e-03 1.52274435e+05 1.52973154e+05 13 4
2.123912e+13 1.850750e+00 0.70 -1.546001e-03 7.035582e-03 8.72192482e+04 8.73542980e+04 13 4
3.434539e+13 2.030765e+00 0.70 5.558463e-03 8.521704e-03 4.78158884e+04 4.75515747e+04 13 4
5.546953e+13 2.236715e+00 0.70 -1.014858e-02 1.044615e-02 2.40216458e+04 2.42679307e+04 13 4
8.952167e+13 2.473645e+00 0.70 9.321639e-03 1.399349e-02 1.14573254e+04 1.13515107e+04 13 4
1.441346e+14 2.746459e+00 0.70 1.600627e-02 1.940568e-02 4.79377076e+03 4.71824917e+03 13 4
2.315372e+14 3.062002e+00 0.70 -6.826808e-03 2.974306e-02 1.65857501e+03 1.66997562e+03 13 4
3.652608e+14 3.415287e+00 0.70 -6.529013e-03 4.628879e-02 4.71513054e+02 4.74611800e+02 13 4
5.906628e+14 3.851699e+00 0.70 1.125797e-01 1.038528e-01 1.11083089e+02 9.98428153e+01 13 4
9.870192e+14 4.406548e+00 0.70 -1.352233e-01 2.674417e-01 1.20060174e+01 1.38833734e+01 13 4
8.111969e+12 1.447732e+00 0.55 -1.818458e-03 5.031801e-03 2.75754748e+05 2.76257110e+05 13 5
1.314253e+13 1.577350e+00 0.55 -6.387063e-03 5.837022e-03 1.66068303e+05 1.67135810e+05 13 5
2.128714e+13 1.724730e+00 0.55 9.543177e-05 6.619130e-03 9.81615179e+04 9.81521510e+04 13 5
3.440009e+13 1.892273e+00 0.55 4.126813e-04 7.948994e-03 5.53864031e+04 5.53635556e+04 13 5
5.556965e+13 2.084297e+00 0.55 -4.622014e-03 9.497131e-03 2.94310485e+04 2.95677109e+04 13 5
8.968484e+13 2.305128e+00 0.55 8.210641e-03 1.308834e-02 1.47820892e+04 1.46617072e+04 13 5
1.447241e+14 2.560701e+00 0.55 2.754538e-03 1.731814e-02 6.58975972e+03 6.57165784e+03 13 5
2.325146e+14 2.855106e+00 0.55 2.000914e-02 2.429223e-02 2.61704991e+03 2.56571223e+03 13 5
3.753349e+14 3.202646e+00 0.55 -4.120756e-02 3.663211e-02 7.94846695e+02 8.29008099e+02 13 5
6.005432e+14 3.603169e+00 0.55 1.342623e-01 7.725986e-02 2.34172905e+02 2.06453921e+02 13 5
9.491383e+14 4.061912e+00 0.55 -1.635677e-01 1.772146e-01 3.00155098e+01 3.58851631e+01 13 5
1.469025e+15 4.576402e+00 0.55 5.610178e-02 5.270135e-01 4.00147084e+00 3.78890644e+00 13 5
8.115582e+12 1.345778e+00 0.40 -1.773985e-03 4.937642e-03 2.91058620e+05 2.91575871e+05 13 6
1.314015e+13 1.466106e+00 0.40 -1.703159e-03 5.629052e-03 1.79587166e+05 1.79893553e+05 13 6
2.128947e+13 1.603177e+00 0.40 -1.856015e-03 6.486221e-03 1.08092719e+05 1.08293714e+05 13 6
3.444430e+13 1.759322e+00 0.40 -4.510728e-04 7.555068e-03 6.30104504e+04 6.30388855e+04 13 6
5.565571e+13 1.937980e+00 0.40 1.204184e-03 9.050478e-03 3.50936520e+04 3.50514436e+04 13 6
9.007678e+13 2.144635e+00 0.40 3.995946e-03 1.186595e-02 1.83795756e+04 1.83064241e+04 13 6
1.452826e+14 2.382240e+00 0.40 1.832779e-03 1.562272e-02 8.79163013e+03 8.77554649e+03 13 6
2.332496e+14 2.655797e+00 0.40 5.122351e-03 2.066275e-02 3.75880236e+03 3.73964658e+03 13 6
3.728715e+14 2.972068e+00 0.40 -2.645425e-02 3.043581e-02 1.31941277e+03 1.35526529e+03 13 6
6.092840e+14 3.361589e+00 0.40 8.574676e-02 5.557162e-02 4.26311250e+02 3.92643354e+02 13 6
9.542733e+14 3.781015e+00 0.40 7.963667e-02 1.203023e-01 9.00463344e+01 8.34042945e+01 13 6
1.538764e+15 4.309236e+00 0.40 -4.355509e-02 2.858226e-01 1.10039011e+01 1.15050025e+01 13 6
8.120275e+12 1.249252e+00 0.25 -1.257116e-03 4.915844e-03 3.03997284e+05 3.04379924e+05 13 7
1.315929e+13 1.361171e+00 0.25 -9.422719e-04 5.521131e-03 1.90855950e+05 1.91035957e+05 13 7
2.131380e+13 1.488360e+00 0.25 3.245541e-04 6.171402e-03 1.17556869e+05 1.17518728e+05 13 7
3.447370e+13 1.633243e+00 0.25 -2.867664e-03 7.270538e-03 7.01188856e+04 7.03205413e+04 13 7
5.576286e+13 1.799508e+00 0.25 9.584006e-04 8.731836e-03 4.05440342e+04 4.05052140e+04 13 7
9.013856e+13 1.990902e+00 0.25 -4.118395e-03 1.091874e-02 2.20484480e+04 2.21396277e+04 13 7
1.454981e+14 2.211886e+00 0.25 1.217107e-02 1.420479e-02 1.13954175e+04 1.12583909e+04 13 7
2.347082e+14 2.468668e+00 0.25 2.202285e-02 1.865575e-02 5.29613608e+03 5.18201339e+03 13 7
3.779731e+14 2.767824e+00 0.25 -2.015120e-02 2.697653e-02 2.03615714e+03 2.07803198e+03 13 7
6.143562e+14 3.126808e+00 0.25 -1.017293e-03 4.129127e-02 6.87498696e+02 6.88198796e+02 13 7
9.808023e+14 3.535344e+00 0.25 1.058301e-01 8.001262e-02 1.93097259e+02 1.74617476e+02 13 7
1.517520e+15 3.984226e+00 0.25 -1.811590e-01 1.600325e-01 2.50089628e+01 3.05419045e+01 13 7
2.287967e+15 4.478757e+00 0.25 -5.389277e-02 5.456984e-01 3.00078079e+00 3.17171321e+00 13 7
8.123046e+12 1.159246e+00 0.10 -2.438559e-03 4.748287e-03 3.14121560e+05 3.14889437e+05 13 8
1.316213e+13 1.263076e+00 0.10 -2.716266e-03 5.294238e-03 2.00041454e+05 2.00586300e+05 13 8
2.133766e+13 1.381337e+00 0.10 1.669824e-03 6.164157e-03 1.25938008e+05 1.25728064e+05 13 8
3.454069e+13 1.516062e+00 0.10 -1.071672e-03 6.839986e-03 7.69650690e+04 7.70476388e+04 13 8
5.585327e+13 1.670315e+00 0.10 -4.687880e-03 8.488444e-03 4.55412904e+04 4.57557881e+04 13 8
9.021797e+13 1.847701e+00 0.10 -5.579170e-04 1.021216e-02 2.59991799e+04 2.60136934e+04 13 8
1.459278e+14 2.053762e+00 0.10 6.900725e-03 1.309281e-02 1.40181922e+04 1.39221195e+04 13 8
2.349185e+14 2.291151e+00 0.10 1.559978e-02 1.701525e-02 6.95768059e+03 6.85080945e+03 13 8
3.793073e+14 2.570477e+00 0.10 -7.168409e-03 2.251688e-02 2.97814653e+03 2.99964924e+03 13 8
6.163716e+14 2.903797e+00 0.10 -1.544296e-02 3.226008e-02 1.09879503e+03 1.11602983e+03 13 8
9.878822e+14 3.286773e+00 0.10 -1.052913e-02 5.957784e-02 3.27163863e+02 3.30645268e+02 13 8
1.546605e+15 3.716639e+00 0.10 1.244465e-01 1.376257e-01 8.00282590e+01 7.11712494e+01 13 8
2.468944e+15 4.249085e+00 0.10 -7.895550e-02 3.049000e-01 9.00220735e+00 9.77391142e+00 13 8
8.125453e+12 1.103535e+00 0.00 -2.925211e-03 4.653811e-03 3.19952967e+05 3.20891643e+05 13 9
1.316845e+13 1.202418e+00 0.00 -4.093424e-03 5.225057e-03 2.05364825e+05 2.06208926e+05 13 9
2.134720e+13 1.314996e+00 0.00 -7.122791e-04 5.963122e-03 1.30592390e+05 1.30685475e+05 13 9
3.452298e+13 1.442983e+00 0.00 -2.646534e-03 6.909686e-03 8.09986919e+04 8.12136265e+04 13 9
5.588075e+13 1.590123e+00 0.00 -2.024527e-03 8.212010e-03 4.90005678e+04 4.90999720e+04 13 9
9.034340e+13 1.759341e+00 0.00 -5.023887e-03 9.975358e-03 2.84219218e+04 2.85654313e+04 13 9
1.460582e+14 1.955355e+00 0.00 4.984376e-03 1.235483e-02 1.58301999e+04 1.57516876e+04 13 9
2.358150e+14 2.182884e+00 0.00 4.014338e-03 1.586685e-02 8.09238537e+03 8.06002968e+03 13 9
3.795456e+14 2.447199e+00 0.00 -1.280628e-02 2.049459e-02 3.66787320e+03 3.71545434e+03 13 9
6.131153e+14 2.760349e+00 0.00 -2.829404e-02 2.988702e-02 1.43804479e+03 1.47991765e+03 13 9
9.853592e+14 3.126521e+00 0.00 -8.270770e-03 4.981615e-02 4.76239002e+02 4.80210715e+02 13 9
1.552738e+15 3.541770e+00 0.00 1.135899e-01 1.054650e-01 1.30045780e+02 1.16780673e+02 13 9
2.536023e+15 4.076564e+00 0.00 3.755148e-01 2.838757e-01 2.60062448e+01 1.89065538e+01 13 9
9.107217e+12 3.195522e+00 3.00 1.547926e-03 1.026692e-02 2.31988464e+04 2.31629918e+04 14 0
1.451815e+13 3.479113e+00 3.00 3.524847e-02 1.559211e-02 7.89156834e+03 7.62287367e+03 14 0
2.320575e+13 3.803264e+00 3.00 4.763291e-02 2.519358e-02 2.18477048e+03 2.08543513e+03 14 0
3.729042e+13 4.177884e+00 3.00 -4.198338e-02 5.000898e-02 4.30097544e+02 4.48945806e+02 14 0
5.740961e+13 4.566791e+00 3.00 -2.040415e-01 1.064536e-01 5.62895293e+01 7.07191772e+01 14 0
9.052400e+13 5.036035e+00 3.00 -3.217894e-01 3.024110e-01 5.01809460e+00 7.39902104e+00 14 0
1.449900e+14 5.596759e+00 3.00 1.220307e+00 2.222478e+00 1.00250311e+00 4.51515580e-01 14 0
9.221034e+12 2.421787e+00 2.00 4.724073e-03 6.382050e-03 1.01150459e+05 1.00674863e+05 14 1
1.480596e+13 2.640499e+00 2.00 5.909314e-03 8.035497e-03 4.65508005e+04 4.62773332e+04 14 1
2.366989e+13 2.887057e+00 2.00 1.105295e-02 1.080977e-02 1.94022406e+04 1.91901331e+04 14 1
3.795983e+13 3.170666e+00 2.00 3.087062e-02 1.627929e-02 7.16690549e+03 6.95228413e+03 14 1
6.056716e+13 3.492560e+00 2.00 2.057825e-02 2.571200e-02 2.15161462e+03 2.10823091e+03 14 1
9.629875e+13 3.860332e+00 2.00 -7.248735e-02 4.821561e-02 4.68609970e+02 5.05232971e+02 14 1
1.529460e+14 4.284430e+00 2.00 -2.981813e-01 8.821287e-02 6.21488555e+01 8.85540077e+01 14 1
2.405743e+14 4.765811e+00 2.00 -3.139963e-01 2.580104e-01 7.01179778e+00 1.02212246e+01 14 1
9.297632e+12 1.667267e+00 1.00 -2.267786e-04 4.685015e-03 2.39982249e+05 2.40036684e+05 14 2
1.495546e+13 1.818553e+00 1.00 -9.769946e-03 5.512045e-03 1.37542303e+05 1.38899342e+05 14 2
2.401486e+13 1.990229e+00 1.00 -7.458389e-03 6.564506e-03 7.63242422e+04 7.68977757e+04 14 2
3.849694e+13 2.185818e+00 1.00 -1.149116e-02 8.133045e-03 3.96605205e+04 4.01215637e+04 14 2
6.169907e+13 2.410301e+00 1.00 5.488755e-03 1.092583e-02 1.94364891e+04 1.93303893e+04 14 2
9.869401e+13 2.668127e+00 1.00 1.058820e-02 1.474077e-02 8.45349633e+03 8.36492680e+03 14 2
1.579496e+14 2.967164e+00 1.00 6.078692e-03 2.198195e-02 3.14935724e+03 3.13032893e+03 14 2
2.488023e+14 3.302742e+00 1.00 -2.514242e-02 3.699648e-02 9.37536568e+02 9.61716448e+02 14 2
